LotArea,Neighborhood,BldgType,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,MoSold,YrSold,SalePrice,Siding
8335,Edwards,1Fam,1954,1954,0.0,0,Y,1124,0,1124,0,0,1,0,3,1,5,1,0,0.0,0,0,4,2006,93000,Wd Sdng
5587,Crawfor,TwnhsE,2008,2008,186.0,1600,Y,1652,0,1652,1,1,2,0,2,1,5,1,Attchd,2008.0,2,482,11,2008,392500,CemntBd
10800,OldTown,1Fam,1920,1950,0.0,1120,Y,1130,0,1130,1,0,1,0,2,1,5,1,Detchd,1970.0,2,720,6,2006,120000,Stucco
9738,Edwards,1Fam,1924,1950,0.0,784,Y,949,272,1221,1,0,1,0,4,1,7,0,Attchd,1965.0,1,392,3,2006,104900,AsbShng
12461,NoRidge,1Fam,1994,1995,0.0,1624,Y,1624,0,1624,1,0,2,0,2,1,5,1,Attchd,1994.0,3,757,7,2006,262000,ImStucc
8935,CollgCr,1Fam,2002,2002,95.0,831,Y,831,829,1660,0,0,2,1,3,1,7,0,Attchd,2002.0,2,493,7,2009,195000,VinylSd
7500,Gilbert,1Fam,1999,1999,0.0,994,Y,1028,776,1804,0,0,2,1,3,1,7,1,Attchd,1999.0,2,442,6,2010,189000,VinylSd
2645,Somerst,Twnhs,1999,2000,456.0,776,Y,764,677,1441,0,0,2,1,2,1,5,0,Detchd,1999.0,2,492,11,2007,174000,MetalSd
9600,OldTown,1Fam,1925,1994,0.0,702,Y,842,630,1472,0,0,1,0,3,1,6,0,Detchd,1925.0,1,250,7,2007,125000,VinylSd
4500,Mitchel,TwnhsE,1999,1999,425.0,1224,Y,1224,0,1224,1,0,2,0,2,1,5,0,Attchd,1999.0,2,402,6,2009,165000,VinylSd
9364,Sawyer,1Fam,1969,1969,143.0,663,Y,663,689,1352,0,0,1,1,4,1,7,0,Attchd,1969.0,1,299,3,2010,158000,HdBoard
8029,Gilbert,1Fam,2005,2005,0.0,728,Y,728,728,1456,0,0,2,1,3,1,8,0,Attchd,2005.0,2,400,7,2008,176000,VinylSd
14054,Gilbert,1Fam,2006,2006,0.0,879,Y,879,984,1863,0,0,2,1,4,1,9,1,BuiltIn,2006.0,3,660,11,2006,219210,VinylSd
8850,OldTown,1Fam,1916,1950,0.0,815,Y,815,875,1690,0,0,1,0,3,1,7,1,Detchd,1916.0,1,225,7,2006,144000,MetalSd
9100,CollgCr,1Fam,2001,2001,0.0,1212,Y,1212,0,1212,0,0,2,0,3,1,6,0,Attchd,2001.0,2,573,6,2009,178000,VinylSd
11235,Sawyer,1Fam,1963,1979,51.0,1051,Y,1382,0,1382,0,0,1,1,3,1,6,1,Attchd,1974.0,2,459,10,2006,148000,HdBoard
9353,NAmes,1Fam,1970,1970,0.0,864,Y,864,0,864,0,0,1,0,3,1,5,0,Attchd,1972.0,1,280,7,2006,116050,MetalSd
10400,CollgCr,1Fam,1998,1998,0.0,866,Y,866,913,1779,0,0,2,1,3,1,6,0,Attchd,1998.0,2,546,3,2009,197900,VinylSd
6000,BrkSide,1Fam,1925,1997,0.0,884,Y,884,464,1348,1,0,1,0,3,1,5,1,Detchd,1960.0,1,216,5,2009,117000,Wd Sdng
9750,CollgCr,1Fam,2000,2001,171.0,1630,Y,1630,0,1630,0,0,2,0,3,1,6,1,Attchd,2000.0,2,451,10,2009,213000,VinylSd
10140,NWAmes,1Fam,1975,1975,0.0,1056,Y,1074,0,1074,1,0,1,1,3,1,6,0,Attchd,1975.0,2,495,7,2006,153500,HdBoard
8900,SawyerW,1Fam,1966,1966,0.0,1056,Y,1056,0,1056,1,0,1,0,2,1,5,0,Detchd,1966.0,1,384,11,2006,107000,HdBoard
9135,CollgCr,1Fam,2003,2003,120.0,1682,Y,1700,0,1700,1,0,2,0,3,1,7,0,Attchd,2003.0,2,544,5,2006,200000,VinylSd
7763,NAmes,1Fam,1962,1980,0.0,931,Y,1283,0,1283,1,0,1,0,3,1,6,0,Detchd,1980.0,2,506,10,2008,140000,MetalSd
10182,Somerst,1Fam,2006,2006,420.0,1660,Y,1660,0,1660,1,0,2,0,3,1,8,1,Attchd,2006.0,2,500,5,2006,290000,VinylSd
11218,SawyerW,1Fam,1992,1992,0.0,1055,Y,1055,790,1845,0,0,2,1,3,1,8,1,Attchd,1992.0,2,462,5,2010,189000,Wd Sdng
12134,Gilbert,1Fam,1988,2005,0.0,559,Y,1080,672,1752,0,0,2,0,4,1,8,0,Basment,1988.0,2,492,6,2010,164000,Wd Sdng
9340,Edwards,1Fam,1941,1950,0.0,672,Y,672,0,672,1,0,1,0,2,1,4,0,Attchd,1941.0,1,234,8,2009,113000,MetalSd
10205,NAmes,1Fam,1962,1962,0.0,925,Y,999,0,999,1,0,1,0,3,1,6,0,Attchd,1962.0,1,300,5,2006,134500,MetalSd
7094,Sawyer,1Fam,1966,1966,0.0,894,Y,894,0,894,0,0,1,0,3,1,5,0,Detchd,1966.0,1,384,5,2007,125000,VinylSd
8640,Somerst,1Fam,2009,2009,72.0,1300,Y,1314,0,1314,1,0,2,0,3,1,6,0,Attchd,2009.0,2,552,9,2009,229456,CemntBd
6240,BrkSide,1Fam,1947,1950,0.0,0,N,672,240,912,0,0,1,0,2,1,3,0,0,0.0,0,0,7,2006,80500,AsbShng
1680,BrDale,Twnhs,1971,1971,236.0,672,Y,672,546,1218,0,0,1,1,3,1,7,0,0,0.0,0,0,4,2006,91500,CemntBd
7800,NAmes,1Fam,1964,1964,0.0,912,Y,912,0,912,0,0,1,0,2,1,5,0,Attchd,1964.0,1,288,11,2006,115000,Wd Sdng
8250,Sawyer,1Fam,1968,1968,0.0,952,Y,1211,0,1211,0,0,1,0,3,1,5,1,Attchd,1968.0,1,322,8,2008,134000,HdBoard
10496,NAmes,1Fam,1949,1950,320.0,1040,Y,1168,678,1846,0,0,2,0,3,1,7,1,Attchd,1949.0,1,315,1,2007,143000,Wd Sdng
15384,Gilbert,1Fam,2004,2005,0.0,788,Y,788,702,1490,1,0,2,1,3,1,8,1,Attchd,2004.0,2,388,2,2008,184000,VinylSd
10482,NAmes,1Fam,1958,1958,63.0,588,Y,1138,0,1138,0,1,1,0,3,1,6,0,Attchd,1958.0,1,264,6,2007,145000,VinylSd
14598,Somerst,1Fam,2007,2007,74.0,894,Y,894,1039,1933,0,0,2,1,4,1,9,1,BuiltIn,2007.0,3,668,1,2008,214000,VinylSd
8872,NAmes,1Fam,1965,2008,300.0,912,Y,912,0,912,1,0,1,0,2,1,5,0,Detchd,1992.0,2,576,12,2008,147000,VinylSd
8769,NridgHt,TwnhsE,2008,2008,766.0,1702,Y,1702,0,1702,1,0,1,1,1,1,7,1,Attchd,2008.0,3,1052,10,2008,367294,MetalSd
7910,NAmes,1Fam,1960,1960,0.0,1075,Y,1507,0,1507,0,0,2,0,4,1,7,0,Basment,1960.0,1,404,8,2008,127000,BrkFace
7728,NAmes,Duplex,1962,1962,120.0,1106,Y,1190,0,1190,1,0,1,0,3,1,6,0,Attchd,1962.0,2,540,5,2006,132500,Wd Sdng
12160,NAmes,1Fam,1959,1959,180.0,1188,Y,1188,0,1188,1,0,1,0,3,1,6,0,Attchd,1959.0,2,531,5,2010,142000,Plywood
8525,SWISU,1Fam,1911,1950,0.0,940,N,1024,940,1964,0,0,1,1,4,1,7,0,0,0.0,0,0,11,2008,130000,MetalSd
13132,Crawfor,1Fam,1914,1950,0.0,747,Y,892,892,1784,0,0,1,1,4,1,9,0,Detchd,1914.0,1,180,7,2006,138887,Wd Sdng
2628,NridgHt,Twnhs,2003,2003,106.0,764,Y,764,862,1626,0,0,2,1,2,1,6,0,BuiltIn,2003.0,2,474,6,2010,175500,VinylSd
12393,CollgCr,1Fam,2004,2005,0.0,847,Y,847,1101,1948,0,0,2,1,4,1,8,1,BuiltIn,2004.0,2,434,9,2006,195000,VinylSd
13072,SawyerW,1Fam,2005,2005,0.0,1141,Y,1141,0,1141,0,0,1,1,3,1,6,0,Detchd,2005.0,2,484,3,2006,142500,VinylSd
9037,Timber,1Fam,2006,2006,32.0,1476,Y,1484,0,1484,0,0,2,0,2,1,6,1,Attchd,2006.0,2,472,12,2007,265900,VinylSd
8158,CollgCr,1Fam,2003,2003,252.0,884,Y,884,884,1768,1,0,2,1,3,1,8,0,Attchd,2003.0,2,543,7,2008,224900,VinylSd
9849,Somerst,1Fam,2007,2007,0.0,1689,Y,1689,0,1689,0,0,2,0,3,1,7,0,Attchd,2007.0,3,954,6,2007,248328,VinylSd
10625,NWAmes,1Fam,1974,1974,81.0,1053,Y,1173,0,1173,1,0,2,0,3,1,6,2,Attchd,1974.0,2,528,1,2010,170000,Plywood
11435,Crawfor,1Fam,1929,1950,0.0,792,Y,792,725,1517,0,0,1,0,3,1,7,2,Detchd,1931.0,2,400,6,2006,230000,BrkFace
12090,NWAmes,1Fam,1984,2003,74.0,585,Y,1140,728,1868,0,0,3,1,3,1,7,1,BuiltIn,1984.0,2,477,1,2007,178000,VinylSd
8125,Somerst,1Fam,2005,2006,0.0,756,Y,756,797,1553,0,0,2,1,3,1,6,0,Attchd,2005.0,2,615,3,2006,186500,VinylSd
12328,Mitchel,1Fam,1976,1976,335.0,1012,Y,1034,0,1034,1,0,1,0,3,1,6,0,Attchd,1976.0,3,888,5,2010,169900,HdBoard
9600,OldTown,1Fam,1917,1950,0.0,735,N,1134,924,2058,0,0,1,1,3,1,8,1,Detchd,1950.0,2,396,4,2008,129500,AsbShng
7200,NAmes,1Fam,1950,1950,0.0,876,Y,988,0,988,0,0,1,0,3,1,6,0,Attchd,1950.0,1,276,5,2007,119000,MetalSd
3136,NridgHt,TwnhsE,2003,2003,163.0,1405,Y,1405,0,1405,0,0,2,0,2,1,6,1,Attchd,2003.0,2,478,3,2006,171750,VinylSd
9858,Mitchel,1Fam,1968,1968,0.0,864,Y,874,0,874,1,0,1,0,3,1,5,0,Attchd,1968.0,1,288,11,2009,130000,HdBoard
17542,Veenker,1Fam,1974,2003,0.0,1192,Y,1516,651,2167,1,0,2,1,3,1,9,2,Attchd,1974.0,2,518,7,2007,294000,Wd Sdng
6931,Edwards,1Fam,2003,2004,92.0,746,Y,760,896,1656,0,0,2,1,3,1,7,1,BuiltIn,2003.0,2,397,7,2008,165400,VinylSd
6240,BrkSide,1Fam,1931,1950,0.0,884,Y,959,408,1367,0,0,1,0,3,1,6,1,Detchd,1978.0,1,560,11,2007,127500,Wd Sdng
14303,NoRidge,1Fam,1994,1994,554.0,1986,Y,1987,0,1987,1,0,2,0,2,1,7,1,Attchd,1994.0,2,691,8,2008,301500,HdBoard
4060,Edwards,1Fam,1922,1950,0.0,864,Y,864,0,864,0,0,1,0,2,1,4,0,0,0.0,0,0,7,2009,99900,Wd Sdng
9587,Gilbert,1Fam,2005,2005,182.0,856,Y,1166,0,1166,1,0,2,0,2,1,5,0,Attchd,2005.0,2,400,7,2008,190000,VinylSd
9750,NAmes,1Fam,1969,1969,0.0,1054,Y,1054,0,1054,1,0,1,1,3,1,6,0,Attchd,1969.0,2,460,7,2008,151000,HdBoard
24682,Gilbert,1Fam,1999,1999,0.0,841,Y,892,783,1675,0,0,2,1,3,1,7,1,BuiltIn,1999.0,2,502,6,2009,181000,VinylSd
9600,NAmes,1Fam,1956,1956,0.0,1050,Y,1050,0,1050,0,0,1,0,2,1,5,0,Attchd,1956.0,1,338,6,2009,128900,MetalSd
11250,ClearCr,1Fam,1957,1989,0.0,1104,Y,1104,684,1788,1,0,1,0,5,1,8,2,Attchd,1957.0,1,304,11,2009,161500,Wd Sdng
13515,BrkSide,1Fam,1919,1950,0.0,764,Y,1060,764,1824,0,0,1,0,3,1,8,1,Detchd,1940.0,2,520,7,2007,180500,Wd Sdng
4060,NAmes,TwnhsE,1998,1999,0.0,1405,Y,1337,0,1337,1,0,2,0,2,1,5,0,Attchd,1998.0,2,511,8,2008,181000,MetalSd
3735,Somerst,TwnhsE,1999,1999,218.0,691,Y,713,739,1452,1,0,2,1,3,1,6,0,Detchd,1999.0,2,506,3,2006,183900,MetalSd
11344,NAmes,1Fam,1958,1958,180.0,874,Y,874,650,1524,0,0,1,1,3,1,7,0,Attchd,1958.0,1,315,7,2007,144000,MetalSd
9156,NWAmes,1Fam,1968,1968,0.0,1489,Y,1489,0,1489,0,0,2,0,3,1,7,1,Attchd,1968.0,2,462,8,2009,185750,BrkFace
13526,Sawyer,1Fam,1965,1965,114.0,935,Y,935,0,935,1,0,1,0,3,1,5,0,Attchd,1965.0,1,288,11,2006,137000,HdBoard
11512,Edwards,1Fam,1959,2006,84.0,1019,Y,1357,0,1357,1,0,1,0,2,1,5,1,Basment,1959.0,1,312,5,2008,177000,Plywood
5362,Crawfor,1Fam,1910,2003,0.0,661,Y,661,589,1250,0,0,2,0,3,1,8,1,Detchd,1985.0,2,552,11,2007,139000,Wd Sdng
12936,NWAmes,1Fam,1972,1972,0.0,723,Y,735,660,1395,0,1,1,1,3,1,6,1,Attchd,1972.0,2,497,12,2009,162000,HdBoard
17871,NWAmes,1Fam,1967,1976,359.0,1680,Y,1724,0,1724,1,0,1,1,3,1,7,1,Attchd,1967.0,2,480,6,2009,197900,HdBoard
9473,CollgCr,1Fam,2002,2002,0.0,1128,Y,1128,903,2031,1,0,2,1,3,1,7,1,Attchd,2002.0,2,577,3,2008,237000,VinylSd
7500,IDOTRR,1Fam,1920,1950,0.0,698,Y,698,430,1128,0,0,1,0,2,1,6,0,Detchd,1980.0,2,528,4,2010,68400,MetalSd
9808,CollgCr,1Fam,2002,2002,110.0,1573,Y,1573,0,1573,1,0,2,0,3,1,6,0,Attchd,2002.0,2,544,3,2009,227000,VinylSd
8049,Timber,1Fam,1990,1990,54.0,1309,Y,1339,0,1339,1,0,2,0,2,1,6,1,Attchd,1990.0,2,484,7,2006,180000,HdBoard
8800,CollgCr,1Fam,1977,2008,0.0,1040,Y,1040,0,1040,0,0,2,0,3,1,5,0,Detchd,1977.0,2,484,9,2009,150500,HdBoard
9638,SWISU,1Fam,1919,1990,0.0,804,Y,1699,748,2447,0,0,2,0,4,1,10,1,Detchd,1969.0,1,336,3,2010,169000,Wd Sdng
6000,BrkSide,1Fam,1939,1950,0.0,780,Y,825,587,1412,0,0,1,0,4,1,6,1,Detchd,1939.0,1,280,5,2009,132500,MetalSd
9790,NWAmes,1Fam,1963,1963,451.0,1328,Y,1328,0,1328,1,0,1,1,3,1,6,2,Attchd,1963.0,2,528,6,2010,143000,HdBoard
5664,StoneBr,TwnhsE,2000,2000,0.0,1501,Y,1659,0,1659,1,0,2,0,2,1,5,1,Attchd,2000.0,2,499,10,2009,278000,CemntBd
11065,NridgHt,1Fam,2006,2006,788.0,1085,Y,1120,850,1970,0,0,2,1,3,1,8,1,BuiltIn,2006.0,3,753,10,2006,281000,VinylSd
14112,NAmes,1Fam,1964,1964,86.0,1152,Y,1152,0,1152,1,0,1,0,3,1,6,1,Attchd,1964.0,2,484,4,2010,180500,Wd Sdng
1680,BrDale,Twnhs,1972,1972,268.0,630,Y,630,672,1302,0,0,2,1,3,1,6,0,Detchd,1972.0,1,264,2,2009,119500,CemntBd
10140,NWAmes,1Fam,1976,1976,0.0,832,Y,832,832,1664,0,0,2,1,4,1,8,1,Attchd,1976.0,2,528,3,2006,162900,HdBoard
8172,Edwards,1Fam,1955,1990,0.0,864,Y,864,0,864,1,0,1,0,2,1,5,0,Detchd,1957.0,2,572,4,2006,115000,WdShing
8400,NAmes,1Fam,1968,1968,168.0,1052,Y,1052,0,1052,1,0,1,1,3,1,5,0,Attchd,1968.0,1,288,11,2006,138500,HdBoard
8700,NAmes,1Fam,1963,1963,148.0,1120,Y,1128,0,1128,1,0,2,0,3,1,6,0,Attchd,1963.0,2,525,12,2008,155000,MetalSd
3675,Edwards,TwnhsE,2005,2006,82.0,547,Y,1072,0,1072,1,0,2,0,2,1,5,0,Basment,2005.0,2,525,6,2006,140000,VinylSd
7500,NAmes,1Fam,1959,1994,0.0,1246,Y,1246,0,1246,1,0,1,1,3,1,6,0,Attchd,1959.0,1,305,5,2010,154000,BrkFace
10762,Gilbert,1Fam,1999,1999,344.0,978,Y,1005,978,1983,0,0,2,1,3,1,9,1,Attchd,1999.0,2,490,5,2009,225000,VinylSd
7500,Crawfor,1Fam,1942,1950,0.0,771,Y,753,741,1494,0,0,1,0,3,1,7,2,Attchd,1942.0,1,213,11,2009,177500,Wd Sdng
8688,Somerst,1Fam,2005,2005,228.0,1616,Y,1616,0,1616,0,0,2,0,3,1,7,0,Attchd,2005.0,3,834,4,2006,232000,VinylSd
3363,Edwards,TwnhsE,2004,2004,117.0,976,Y,976,732,1708,0,0,2,0,3,1,7,0,Detchd,2004.0,2,380,4,2006,130000,VinylSd
13173,NridgHt,1Fam,2006,2007,300.0,1652,Y,1652,0,1652,1,0,2,0,2,1,6,2,Attchd,2006.0,2,840,11,2009,325000,VinylSd
6955,NridgHt,TwnhsE,2005,2006,94.0,1368,Y,1368,0,1368,0,0,2,0,2,1,6,1,Attchd,2005.0,2,474,9,2006,202500,VinylSd
8072,CollgCr,1Fam,1994,1995,0.0,990,Y,990,0,990,1,0,1,0,3,1,5,0,Detchd,2000.0,2,480,5,2009,138000,VinylSd
12000,OldTown,1Fam,1948,2005,0.0,924,Y,1122,0,1122,1,0,1,0,2,1,6,0,Attchd,1948.0,2,528,5,2008,147000,MetalSd
7153,SawyerW,1Fam,1991,1991,88.0,1278,Y,1294,0,1294,1,0,2,0,3,1,6,0,Attchd,1991.0,2,496,6,2008,179200,HdBoard
17500,Crawfor,1Fam,1959,2002,0.0,1902,Y,1902,0,1902,1,0,2,0,3,1,7,2,Attchd,1959.0,2,567,5,2010,335000,BrkFace
8814,CollgCr,1Fam,2005,2007,80.0,1274,Y,1274,0,1274,1,0,2,0,3,1,6,0,Attchd,2005.0,2,508,1,2007,203000,VinylSd
8190,Edwards,1Fam,1954,1954,0.0,948,Y,948,0,948,1,0,1,0,3,1,5,1,Detchd,1956.0,1,280,10,2007,119000,Wd Sdng
11075,NAmes,1Fam,1969,1969,0.0,952,Y,1092,1020,2112,0,0,2,1,4,1,9,2,Attchd,1969.0,2,576,6,2008,206900,HdBoard
10226,CollgCr,1Fam,2008,2008,270.0,1622,Y,1630,0,1630,1,0,2,0,3,1,8,1,Attchd,2008.0,3,860,1,2009,295493,VinylSd
4230,Somerst,TwnhsE,2006,2007,0.0,1352,Y,1352,0,1352,0,0,2,0,2,1,5,1,Attchd,2006.0,2,466,4,2007,208900,VinylSd
14781,CollgCr,1Fam,2001,2002,178.0,1753,Y,1787,0,1787,0,0,2,0,3,1,7,1,Attchd,2001.0,3,748,8,2006,275000,VinylSd
10215,Edwards,1Fam,1954,1954,132.0,864,Y,948,0,948,0,0,1,0,3,1,5,0,Attchd,1954.0,1,248,2,2007,111000,Wd Sdng
8400,NAmes,1Fam,1957,1957,0.0,1478,Y,1478,0,1478,1,0,1,1,3,1,6,2,Attchd,1957.0,2,442,6,2009,156500,BrkFace
6627,BrkSide,1Fam,1949,1950,0.0,0,N,720,0,720,0,0,1,0,2,1,4,0,Detchd,1955.0,1,287,7,2008,72500,VinylSd
10186,NoRidge,1Fam,1992,1992,0.0,750,Y,1061,862,1923,1,0,2,1,3,1,8,1,Attchd,1992.0,2,564,6,2010,190000,HdBoard
5330,BrkSide,1Fam,1940,1950,0.0,420,Y,708,0,708,0,0,1,0,2,1,5,0,0,0.0,0,0,12,2009,82500,VinylSd
9986,Somerst,1Fam,2006,2007,428.0,1795,Y,1795,0,1795,0,0,2,0,2,1,7,1,Attchd,2007.0,3,895,2,2007,147000,VinylSd
3636,IDOTRR,1Fam,1922,1950,0.0,796,N,796,0,796,0,0,1,0,2,1,5,0,0,0.0,0,0,1,2008,55000,AsbShng
4270,Edwards,1Fam,1931,2006,0.0,544,Y,774,0,774,0,0,1,0,3,1,6,0,0,0.0,0,0,5,2007,79000,MetalSd
6600,Mitchel,1Fam,1982,2008,0.0,816,Y,816,0,816,0,1,1,0,3,1,5,1,Attchd,1982.0,1,264,10,2008,130500,VinylSd
9084,Gilbert,1Fam,1998,1998,0.0,935,Y,955,677,1632,0,0,2,1,3,1,8,1,Attchd,1998.0,2,462,6,2006,176500,VinylSd
10000,Somerst,1Fam,2006,2006,410.0,1588,Y,1588,0,1588,0,0,2,0,3,1,7,1,Attchd,2006.0,3,825,12,2007,227000,VinylSd
10780,CollgCr,1Fam,1976,1976,0.0,911,Y,954,0,954,0,0,1,0,3,1,6,0,Detchd,1976.0,2,576,7,2006,132500,MetalSd
8877,Edwards,1Fam,1938,1958,0.0,816,Y,816,0,816,1,0,1,0,2,1,3,1,Detchd,1958.0,1,288,5,2009,100000,MetalSd
7200,IDOTRR,1Fam,1938,1995,0.0,803,Y,803,557,1360,0,0,1,1,2,1,6,0,Detchd,1951.0,1,297,7,2006,125500,Wd Sdng
2368,BrDale,TwnhsE,1970,1970,312.0,765,Y,765,600,1365,0,0,1,1,3,1,7,0,Attchd,1970.0,2,440,5,2009,125000,HdBoard
9650,NWAmes,1Fam,1977,1977,360.0,1350,Y,1334,0,1334,0,1,2,0,2,1,6,1,Attchd,1977.0,2,630,4,2009,167900,Plywood
4118,OldTown,1Fam,1941,1950,0.0,693,N,693,0,693,0,0,1,0,2,1,4,0,0,0.0,0,0,3,2006,52500,Wd Sdng
13450,CollgCr,1Fam,2002,2002,0.0,916,Y,920,941,1861,1,0,2,1,3,1,8,0,BuiltIn,2002.0,2,492,6,2006,200000,VinylSd
9560,CollgCr,1Fam,1972,1972,0.0,864,Y,864,0,864,0,0,1,0,3,1,5,0,Attchd,1972.0,1,288,6,2006,128500,MetalSd
8294,NAmes,1Fam,1971,1971,0.0,858,Y,872,0,872,0,0,1,0,3,1,5,0,Detchd,1974.0,4,480,6,2007,123000,MetalSd
13695,SawyerW,1Fam,2003,2004,0.0,1114,Y,1114,0,1114,1,0,1,0,3,1,6,0,Detchd,2004.0,2,576,7,2008,155000,VinylSd
9375,CollgCr,1Fam,2002,2002,149.0,1284,Y,1284,885,2169,0,0,2,1,3,1,7,1,Attchd,2002.0,2,647,8,2007,228500,VinylSd
7558,Crawfor,1Fam,1928,1950,0.0,896,Y,1172,741,1913,0,0,1,1,3,1,9,1,Detchd,1929.0,2,342,3,2009,177000,BrkFace
11103,CollgCr,1Fam,2006,2006,0.0,728,Y,728,728,1456,0,0,2,1,3,1,8,1,Attchd,2006.0,2,440,7,2007,155835,VinylSd
6000,OldTown,1Fam,1920,1950,0.0,960,Y,960,0,960,0,0,1,0,2,1,5,0,Detchd,1997.0,1,308,7,2007,108500,MetalSd
15306,Timber,1Fam,2006,2007,100.0,1732,Y,1776,0,1776,1,0,2,0,3,1,7,1,Attchd,2006.0,3,712,5,2007,283463,VinylSd
16196,SawyerW,1Fam,1998,1998,0.0,1482,Y,1494,0,1494,1,0,2,0,3,1,5,1,Attchd,1998.0,2,514,8,2007,215000,VinylSd
9247,NAmes,1Fam,1962,1962,318.0,858,Y,858,858,1716,0,0,1,1,4,1,8,1,Attchd,1962.0,2,490,3,2008,171000,HdBoard
6000,BrkSide,1Fam,1937,2000,0.0,698,Y,786,390,1176,0,0,1,0,2,1,4,0,Detchd,1999.0,2,624,7,2009,134900,MetalSd
10316,CollgCr,1Fam,2000,2000,0.0,992,Y,992,873,1865,1,0,2,1,3,1,7,1,Attchd,2000.0,3,839,6,2008,235000,VinylSd
10192,NWAmes,1Fam,1968,1992,143.0,570,Y,1222,698,1920,0,0,3,0,4,1,8,1,Attchd,1968.0,2,487,9,2006,170000,MetalSd
9477,NAmes,1Fam,1966,1966,65.0,864,Y,892,0,892,0,0,1,0,3,1,5,0,Attchd,1966.0,1,264,10,2008,110000,HdBoard
12537,NAmes,1Fam,1971,2008,0.0,1078,Y,1078,0,1078,1,0,1,1,3,1,6,1,Attchd,1971.0,2,500,4,2010,149900,VinylSd
2117,Somerst,Twnhs,2000,2000,216.0,756,Y,769,804,1573,0,0,2,1,3,1,5,0,Detchd,2000.0,2,440,6,2010,177500,MetalSd
16737,NridgHt,1Fam,2004,2005,66.0,1980,Y,1980,0,1980,1,0,2,0,3,1,8,1,Attchd,2004.0,3,770,9,2006,315000,VinylSd
16158,StoneBr,1Fam,2005,2005,16.0,1530,Y,1530,0,1530,1,0,2,0,3,1,7,1,Attchd,2005.0,2,430,6,2009,260000,VinylSd
12513,NAmes,1Fam,1920,2007,0.0,715,Y,1281,457,1738,0,0,2,0,4,1,7,1,Attchd,1920.0,1,368,6,2009,104900,VinylSd
8499,Gilbert,1Fam,2006,2007,0.0,616,Y,616,796,1412,0,0,2,1,3,1,6,1,BuiltIn,2007.0,2,432,3,2007,156932,VinylSd
3180,Somerst,TwnhsE,2005,2005,0.0,600,Y,520,600,1200,0,0,2,1,2,1,4,0,Detchd,2005.0,2,480,4,2006,144152,MetalSd
7500,Somerst,1Fam,2000,2000,0.0,814,Y,814,860,1674,1,0,2,1,3,1,7,0,Attchd,2000.0,2,663,1,2010,216000,VinylSd
9179,CollgCr,1Fam,1999,1999,158.0,873,Y,882,908,1790,1,0,2,1,3,1,7,0,Attchd,1999.0,2,588,6,2008,193000,VinylSd
2665,MeadowV,TwnhsE,1977,1977,0.0,757,Y,925,550,1475,0,0,2,0,4,1,6,1,Attchd,1977.0,1,336,7,2006,127000,CemntBd
4435,CollgCr,TwnhsE,2003,2004,170.0,848,Y,848,0,848,1,0,1,0,1,1,4,0,Attchd,2003.0,2,420,6,2009,144000,VinylSd
10635,CollgCr,1Fam,2003,2003,171.0,1657,Y,1668,0,1668,1,0,2,0,3,1,8,1,Attchd,2003.0,2,502,5,2010,232000,VinylSd
5400,OldTown,1Fam,1920,1950,0.0,840,Y,840,534,1374,0,0,1,0,2,1,6,0,Detchd,1967.0,1,338,10,2009,105000,CBlock
9600,NAmes,1Fam,1955,1996,0.0,992,Y,1661,0,1661,1,0,1,0,3,1,8,1,BuiltIn,1955.0,1,377,10,2008,165500,AsbShng
9750,CollgCr,1Fam,1998,1998,0.0,1108,Y,1108,989,2097,1,0,2,1,3,1,8,1,Detchd,1998.0,2,583,6,2006,274300,VinylSd
10625,Somerst,1Fam,2005,2005,0.0,1026,Y,1026,932,1958,0,0,2,1,3,1,9,1,Attchd,2005.0,3,936,7,2008,250000,CemntBd
10991,Timber,1Fam,2007,2007,80.0,1571,Y,1571,0,1571,0,0,2,0,3,1,7,1,Attchd,2007.0,3,722,12,2007,239000,VinylSd
6292,SWISU,1Fam,1930,1950,0.0,768,N,790,0,790,0,0,1,0,2,1,4,0,Detchd,1925.0,1,160,4,2008,91000,Wd Sdng
10998,Edwards,1Fam,1941,1960,0.0,984,Y,984,620,1604,0,0,2,0,3,1,6,0,Detchd,1977.0,2,660,7,2009,117000,Wd Sdng
9735,Timber,1Fam,2006,2007,0.0,384,Y,754,640,1394,0,0,2,1,3,1,7,0,BuiltIn,2007.0,2,400,5,2008,167500,VinylSd
8212,Edwards,1Fam,1914,1950,0.0,864,N,864,0,864,1,0,1,0,2,1,5,0,Detchd,1938.0,1,200,6,2010,58500,Stucco
7200,OldTown,1Fam,1920,1950,0.0,596,Y,998,764,1762,1,0,1,1,4,1,8,0,Detchd,1989.0,2,576,10,2006,157000,Wd Sdng
9060,Edwards,1Fam,1939,1950,0.0,560,Y,698,560,1258,0,0,1,0,2,1,6,0,Detchd,1939.0,1,280,10,2009,105000,WdShing
5436,IDOTRR,1Fam,1922,2007,0.0,796,Y,796,358,1154,1,0,1,0,3,1,7,0,Detchd,1922.0,1,240,5,2010,125500,VinylSd
